53	144 95 78 87
53	219 193 113 115
53	144 95 8 40 147 517
54 359 245	148 300 54 15 68 525 33 319 303 122 571 301 304
24	95 168
66	116 54 15 89 41 25 38 59 83 133 37 61 46
53 52	190 54 165 73 96 39 40 57 159 153 211 83 60 365
0	118 366 295 193 18
5	51 108 15 251 68 27 83 284
359	8 189 36
5	200 171 77 60 78
109	348 75 221 21
3	12 15 101 89 41 71 45 17
56 52	15 156 41 17
48	116 24 69 33 41 27 204 87
0 20	23 15 100 33 295 41 26 29 102
39	219 15 8 16 89
0	51 15 24 27 85 71
3	23 256 74 431 26 29 263 37
0	15 347 80 13 366 295 27 138 66
55 87 128	180 51 91 226 251 143 227 30 181
0	23 15 67 431 76 37 18
359	126 243
8	9 372 373
25	0 219 8 249 17
84 44 34	109 184 91 112 81 137 27 60 94 71 78 61
118 160	32 300 12 109 15 57 301 299 146
6	44 38 7 71 45 46
232	126 507
280	11 109 9 90 118 41 36 83 45 135
53	51 420 165 39 250 159 83 48 50
359	116 15 100 80 102 37 46
43 47 82 67 89 13	116 15 16 68 27 6 71 87
110	32 116 54 1 15 298 118 16 89 80 33 210 385 221 41 83 263 30 304 46
24 6 10	103 374 67 89 74 2 38 297 49 375 78
8 16 149	15 24 16 27 85 10 45
16 83	103 54 15 25 133 76 49 45 61
47 42 3 110 5 0 22	202 151 529 108 69 101 16 261 200 444 186 93 78
25	0 161 54 15 28 94 71 17 61
53	95 296 85
6 169 359 128	180
14 359	32 15 24 33 41 27 64 85 111
55	116 15 212 27 71 17
43	116 15 56 49 45
47	180 116 101 89 112 120 41 211 59 27 181 71 17
82 67 6 16 13	54 15 44 2 71
98	116 16 372 110 385 41 137 27 83 373 18
73	15 156 403 120 2 76
135	0 32 54 1 15 40 186 173 153 106 203 28 6 94
25	16 83
14	116 53 150 81 41 107 84 270 78
133 359 0	51 96 92 46
5	116 15 118 119 101 216 16 89 41 27
35	124
35	101 16 91 137
5	8 118 16 189
53	57 215 41 48
83	54 90 16 59 17 61
16	79 15 82 7 71 45
6 14	73 33 60 78
43	32 54 41
53 116 66	54 15 25 59 7 37 61
14	120 75 85
53	15 296 38 203 42 46
5	117 16 81 41 30
53	8 56 57 153 42 85
10	15 100 13 303 6 304 102
6	15 41 59 26 71
52	54 165 15 39 40 159 83 60
0	0 152 594 7 71
5 30	32 116 15 16 185 68 137 38 154 272 64 84 65
6	124 165 144 96 88 153 83 60
14	118 119 216
28	16 189 25 559 526 508 270 18
36 0	23 15 119 74 120 113 233 37 115
149	15 16 68 210 41 64 78 66
14	24 8 38 28 111
77	11 54 28 135
164 165	144 152 668 641 71 18
58	88
7	118
22	140
90 120	77 60 48 78 50
5	32 15 16 78 87
12	57 305 306 340 48
27 117	15 316 187 111
58 218	23 218 76
67 6 359	12 8 44 41 38 7 46
0	183 15 100 24 142 189 80 41 85 102
67	15 203
55 26	117 54 15 118 38 113 71 115
8	15 8 470
98 14	118 156 41 83 30 85 111
45 8 16 235	8 67 38
36	116 100 90 85 102 37 46
23 14	51 15 24 119 75 121
41	109 226
42	0 116 89 185 137 38 465 27 87
49 0	300 160 27 301 135 66
35	12 149 9 185 18
47	148 149 142 486
14	116 15 27 46
82 3 0	262 15 412 178 64 66
53	126
0	161 23 12 15 100 256 80 240 212 38 265 29 86 102 17 66
53	93 129 48
14	118
5	32 84 17 87
67	183 15 100 80 41 27 102
18	11 316 56 68 41 27 18
67 89 13	41 45 234
122 8	62 219 116 309 15 16 189 68 63 64
36 3 0	12 15 16 178 80 44 212 41 6 45
54 6 14 0	161 402 15 24 80 41 27 28 85 94 7 17
20	116 54 80 63 386
359	0 54 15 90 39 40 33 153 38 6 94 37
9 6 48 359	99 32 51 54 15 24 90 33 28 94
77	15 69 9 298 119 16 33 25 233 71 37
55 42 10 80 20	116 81 27 85
41 18 57	502 109 496 126 371 250 371 556 239 10 18
32 76	32 90 33 257 46
16	124 15 73 119 201 41 121 27 130
53	19 309 73 127 243 58 21 158
5	8 119 78 164
51	190 243
6 359	39 153 37
47 40 23 14 0	116 51 118 75 85
6	103 15 41 71 66
115 18 21	309 250 650 60 130 111 332
25	16
56 53	124 243 60 146 50
156	12 15 69 16 71 234
65	15 251 120 68 64 30 275
102	353 9 91 172 354 590 385 159 154 635 218 355 135 275
13	67 203
162 5	394 120 283 187 77
65	32 51 15 24 156 38 28 85 94 71
0	95 15 366 243
79	23 120 27 76 29 179 135 17
5	124 125 75 28 77 48 78 50
16	362 15 67 25 7 46
14 52	32 90 383 85
0	12 95 96 189 366 295
11	32 54 15 24 90 33 38 83 28 94 7 87
94 67 77 359	161 103 25 211 59 26 7
7 8	27 248 45
51 6	165 96 39 92 83 60 49 50
0	362 165 95 118 96 83 85
297	0 8 101 16 67 44 37
42	116 54 68 154 77 87 18
9 16 48	51 15 100 251 34 102 46
108 26	475
27	23 116 15 101 80 41 26 71 45 17
239	202 151 180 374 15 8 16 80 2 228 38 340 64 181 10 71
0	12 15 80 112 41 203 83 71 234
16	54 15 26 45
167 35	180 185 283
54	90 469 401 21
173	11 374 162 69 191 311 239
67	54 100 101 16 89 120 210 41 211 59 27 83 133 102 61 387
6	362 15 58
105 231 60 42 14 110 26 57 22	32 116 15 298 53 16 171 68 33 41 27 263
39	51 15 119 233
24	32 54 15 16 41 94
29	15 118 41 85 86 78
198	118 41 206 83 111
8	437 222
16	151 32 116 124 54 108 15 207 100 9 16 189 80 240 251 44 231 68 41 38 160 27 297 130 284 48 102 71 66 364
0	83 18
0	116 15 24 8 57 212 41 27 66
36	15 207 16 68 41 71 66
73 5	206
23	116 51 15 41 27 30 45
77 20	116 420 15 100 24 8 156 80 150 13 38 515 27 85 102 71
359	51 165 96 186 143 83 85
115 0	99 51 15 100 24 68 27 85 102 37 275
79	15 118 172 41 27 83 275
41 359 66	32 54 165 15 298 321 96 89 39 40 81 57 33 186 41 153 143 83 48 94 37 61 50
234	116 24 16 4 41 25 71
108 26	73 171 137 60 475 459
36 23 26	402 33 27 30 85 78
10 359	23 450 537 476 88 133 324 275
43 32	116 15 16 67 112 259 27 277 71 46
67 89 20	32 116 362 15 16 89 41 38 27 46
88	168 192
30	15 16 38 248
54 6 75 10 359 0	161 116 15 16 80 41 27 94 71 17 61
14 11 5	8 248 46
112	19 209 126 497 60 48 50
31	161 54 1 15 101 2 17
31	144 44 38 10
21 198	202 151 32 16 191 63 223
14	120 92 206 83 195
54 359	15 80 212 27 275
10	116 15 353 24 118 119 16 354 41 121 355 27 78
317	90 16
65 5	51 15 24 28 30 275
359	100 156 67 120 239 27 102 49 45 46
0	23 9 29
0	165 83 85
110	192 206 60
82 0	95 15 100 240 278 272 671 279 86 102 18
15	643 125 428 644
6 359	8 9 67 44
103 14 5	116 15 118 119 216 41 182 30 78
27	15 185
75 116	420 94
40 14	15 24 64 30
35 102 57	108 149 109 16 91 226 290 185 283 289 227 27 332
164 54 10	161 15 44 38 27 6 324
53	40 228 206 48
102	32 116 15 16 189 185 68 41 137 18
30	23 116 16 27 76 78
47 67 6 359	103 15 25 38 27 7 49 71 45 46
0	51 100 189 178 27 10 102
12	32 124 54 1 165 90 39 200 57 159 153 312 21 83 60 130 48 85 94 442 49 50
39	161 382 116 15 90 16 67 89 80 57 295 41 38 206 193 36 27 83 194 301 195 30 85 18 46
144	190 124 127 335
5	202 180 67 68 3 5 181 275
0	79 727 82 336
44 23 14 57 19	109 90 16 39 136 372 41 63 474 135
53	116 197 24 118 150 41 27 84 85
44	197 160 387 588
50	103 250 152 393 403 2 231 212 268 38
63	116 15 118 16 41 83 30 85
90	51 420 43 77
6	148 32 15 46
29 5	117
9 6 0	402 54 100 80 74 295 94 102 71 37
56	246 271 124 103 144 15 8 126 67 152 44 2 212 4 38 130 339 48 7 146 50 66 46
116	51 15 207 24 189 89 68 78
0 245	15 100 67 88 26 102 37
14	157 729
27	15 118 16 41 27 83 30 7
359	0 32 186 173 46
8	95 47 447 249
115 9	32 54 15 9 133 28 94 37 275 315
53	180 213 8 169 67 186 153 193 27 419 181 277 86
42 0	23 15 100 366 205 93 27 133 102
111 50	0 54 15 24 101 89 80 403 3 38 27 5 76 71 17
53	54 15 25 59 76
122 51 8 117 19	8 73 321 335 171 60 130 264
84	15 24 101 16 89 83 340 87
3 359	15 67 38 7 46
42	492 101 89 218 27 133 76 135
24	12 162 15 8 9 16 89 80 2 191 25 228 38 64 7
359	23 15 101 89 25 38 26 27 49 45 61 46
14 16	116 108 41
53	41
73	197 162 15 207 24 81 77 84 317 78 87
127	202 32 54 101 16 2 212 38 6
3 4	44 248
88	304
88	209 130
359	0 96
99	124 337 165 57 83 94
65 14	116 15 96 75 41 27 84
23	124 206 60 50
42	580
3	15 74 3 25 38 5 76 49 45
72	0 300 33 173 143 301 28
14	81 75 160 284 84 78
3	8 9 67 159 206
5	51 8 118 189 30 78
5 2 30	15 189 147 41 38 45
359	32 8 73 101 16 89 173 143 38
28	151 219 15 530 525 531
5	219 15 8 73 69 101 89 78 17
45	15 13
27	54 15 24 69 316 81 218 30 84 31 135
23 14	282 15 118 335 88 75 280 187 352 84 78 46
79 37	51 24 41 27
111	32 16
88	360
61	117 119 216 81 120 41 27 83 233
14 16 0	8 67 39 40 153 122 42
82 106	15 9 347 423 150 68 110 396 17
0	409 15 452 22 93 45 18
72	9 243
131 116	95 96 39 58
56 0	0 202 54 15 8 101 126 150 2 68 3 4 5 6 130 50
14	149 15 126 16 250 57 210 41 211 160 66
52	409 54 165 452 39 83 85
75	51 54 15 16 57 41 85 94 45 18
0	23 15 100 366 295 41 386 27 29 102 17
6	362 15 53 67 107 46
79	15 118 89 41 38 85 71 275
6 53 359	3 153 5
13 0	124 15 159 58 27 77 131 17
31	15 67 17
5	161 116 15 118 101 16 89 41 27 83 85 111 78
108 26	116 16 189 185 68 27 87
15	430
13	161 55 8 67 112 44 25 228
9 108 76 26	124 73 90 67 186 206 77 129 60
42	380 23 15 24 69 316 120 27 76 29 114 94 78 17 61 387
78	101 2
67 89 6 359	116 300 15 41 14 27 301 45
5	15 24 8 28 30 78
23	54 85
206	103 15 100 90 16 27 83 85 102
56 134 53 77	165 127 39 312 58 83 48
14	161 116 79 15 90 41 82 27 85
35 0	180 118 383 280 305 78
16	0 15 67 6
29	118 178 75 280 352
23 14 359 0	161 32 39 80 2 4 38 6 204 94 71 17 61
6	116 90 80 83
98	208 67 178 44 324 85 46
31	99 111
53	349
53 182	12 41 25 38 42 7
58	362 90 33 27 107 46
133	12 15 9 89 68
61	15 74 41 25 38 49
49 35	124 95 100 118 75 92 83 60 48 111 102 78
76	124 126 60 130 131 50
24	202 103 15 24 101 16 67 80 74 2 212 38 7
14 5	116 15 81 41 14 27 84 85 78
45 14	124 73 147 306 131
57	362 46
14	116 15 118 41 83
59	116 420 41 27 83 85
16	31
0	79 80 720 82 272 6
53	23 100 492 38 218 29 324 102 71 135
97	124 130 270
7 0	151 15 16 41 10 45
274	15 469 349 38 28
47	148 15 176
52	165 39 83 60 48 49 50
58 218	88 635
0	23 147 41 29 164
42 98 77	100 16 102 37
8	136 10 18
5	15 24 81 28 204 30 84 78 17 87
158	116 15 101 89 41 27 83
147 10 20	103 15 41 38 138 66
159	10
14 83	148 116 54 90 101 16 89 33 41 59 27 85 94 78 17
23 10 359	15 24 150 28 30 17
5	15 67 4
126	0 54 15 509 24 16 27 76 17
19	12 124 362 15 9 67 88 44 38 130 46
7	54
14 359	161 296 41 85
116	0 32 118 16 41
79	218 27 76 179
84 5	162 8 120 78
122	0 17
39 23	24 85
66	108 15 127 6 60 48 49 50 479
29	116 118 251 27 83 223
16 78	300 54 55 347 67 3 41 25 38 59 203 27 5 301 37 61
6	53 200 488 107 46
9	202 180 32 15 24 8 16 89 38 181
36 0	32 116 108 15 24 69 90 118 119 150 75 68 33 58 211 272 77 6 48 85 135 17 65 18
31	12 54 15 8 101 44 2 25 38 71 46
67	407
24	103 98 6 155
23	117 171 120 75 92 280 206 305 77 111 78
42	402 9 669 91 316 80 120 27 133 28 111 273
53	165 96 39 83
126	95
102	119 343 216 75 83 87
47	119 121 83 77
0	12 15 9 41 66
108 26	23 219 11 436 53 16 189 137 106 239
66	165 40 186 153 83 60 48 85
104 73 5	15 8 9 16 67 88 120 68 38 78 17
28	15 371 184 16 189 226 68 371 160
12	23 166
44 170	116 51 15 156 251 68 63 239 223 64 275
14	116 15 24 218 27 30 135
24	103 15 16 67 80 341 2 212 297 6 155 375 17
88	73 168
359	99 44 7 37 46
9 54 10	0 32 16 203 284
9 77 359	116 54 15 90 101 89 38 37 46
16	382 124 36 301 60 334
47	15 16 112 120 41 27 77 10 71 78
13 92	362 127 46
145 323 0 198	15 100 3 272 266 5 336 86 102 37 46
16	15 101 89 80 112 41 71 17
73	0 15 67 6
108 26	242 16 83 204 87
5	108 16 89 57 68 41 106 227 83
6 53	103 362 67 25 228 203
115	116 108 15 118 83
28	32 219 15 16 189 261 210 137 106 239
0	479
235	95 90 40 60
45 0	100 13 210 113 102 115 66
39	51 15 67 41 27 135
3 92	15 208 80 74 44 25 49 71 45
6 359	51 15 101 89 41 27 30 37
23 359 254 0	190 100 118 178 41 143 83 102
5	151 52 16 189 107
0	23 79 256 80 431 82 6 29
8 0	12 51 79 256 173 143 82 386 133 85
41 82	116 250 57 41 211 27 45 50
13	189 68 41 160 71
36 47 6	116 15 24 8 156 80 13 41 38 27 85
42	54 15 133
47	211 26 45
53	95 140 296 107
104	219 207 8 16 89 147 68 38 111 78
0	734 79 82
5	100 101 156 67 89 80 112 41 38 102 71 135
36	119 216 22 186 206 78
43 44	180 116 12 51 15 119 216 67 89 91 112 120 75 68 191 41 424 203 26 27 83 77 60 30 181 71 78 18
14	16 89 171 186 187 60
0	116 15 80 41 27 85 17 18
14	116 41 27 17
359	40 186
5	30 84 17 87
53 0 52	271 124 54 15 24 126 321 39 200 57 159 41 153 58 122 60 50
359	153
29	23 105 27 107 77
5	107
67	211
5	180 15 101 89 181 275
6 359	116 51 15 101 16 89 137 30 71 17
41 18 141	103 15 16 80 250 57 210 239 211 27 223 138 48 66 18
17	15 16 189 210 137 106 83 87
80	54 15 44 2
122 23 28	83 87
67	12 109 9 16 136 227
79 14 20	127
7	144 15 9 363
14	124 207 85
15	15 68 311
32	124 21 107 60
82 10 359 154	32 54 15 90 33 38 94 10 71 46
317	73 93 83 60
15	124 309 519 605 520 75 194 583 130 345 48 270
13	15 9 38
53 13	15 16 67 89
5	32 101 16 78
10 14	32 15 24 28 204 94 71 37 17 87
65	202 116 207 156 22 38
81 103 14 5	501 556 598
104 107 5	350 15 8 68 111 78
145 42	202 32 116 101 16 41 27 83 414
47 23	15 119 121 6 84 155
53	309 90 67 56 57 215 41 25 27 42 490 61 479 46
235	0 300 12 54 15 9 16 301
24	380 420 156 67 74 2 25 38 77 60 375 37 78
51 52	127 21 60 158 50
14	108 171 491 284 78
240	15 127 488 131 46
51	124 40 58 206 244 42 48
54 359	148 402 54 533 15 152 81 33 302 303 571 336 6 304 317
75	161 54 15 7
111	103 8 56 25 38 49 45
14 5	32 282 348 69 16 120 68 385 187 84 78
105	32 52 16 189 136 68 84 87
67	116 51 15 118 41 30
82	15 89 25 38 71 46
6	11 67 38 50
14 48	54 15 85 94 37
24 15	168 243 192
359	116 54 15 90 184 91 80 143 83 324 37 61
0	15 100 74 386 27 102 37 45 17
39	79 43 82 76 85 71 45
18 21	542
4	15 44 25 38
8	261 10 45
359 20 2	161 32 15 24 69 120 68 33 182 27 85 71 275 66
14	8 9 156 147
26	23 118 16 89 68 369
240 306	95
10 16	54 15 38 49
54 55 10	0 103 54 15 24 101 80 2 25 38 5 76 71
79 42 98	23 101 89 386 76 195 113 115
23	116 15 24 118 16 160 27 83
82	80 83 139 87
56	32 124 54 15 321 39 40 41 153 122 48
19	23 116 95 15 156 16 150 68 41 38 27 166 28 64 85 111 155 78
3 16 11	12 15 13 41 49 66
14	116 51 108 144 16 251 75 68 27 30 84
16 69 30	15 16 189 41
52	190 96 40 206 6 155
36	15 353 24 156 22 354 355 27 85
36	15 100 41 322 27 102 50
43 11	529 54 189 314 210 41 160 10 45 18
35	185 372 283 106 83
240	43 74 25 59 76 45
0	165 95 83 85
359	32 33 275
47 6 0	0 161 23 89 25 38 7 71 46
5	162 144 8 67 44 191 17 87
41 111	149 250 57 210 41 160 26 27 703 396 48
98	15 100 118 80 239 27 102 18
13	197 52 189 245 340
67	180 309 67 181 155
359	32 116 15 83
22	116 24 38 27
81 90 40 120	106 83 77 60
5	147 557 78 325 164
27	280 83
55 10 359	0 15 24 33 28 37
5	73 69 119 216 383 120 75 280 77 60 78
67 92	103 15 67 74 25 76 49 17
359 5	15 8 9 101 2 38
359	11 15 89 68 46
10 33	15 90 89 80 41 27 85
24	25
51 52	165 15 96 39 40 27 83 48 131 50
25	0 24 172 98 17
71	54 362 90 120 25 48 46
63	54 15 118 16 89 41 107 30 61
84 5	116 51 118 119 16 83 30 233 78
116 255	0
10 77	116 15 24 90 118 147 27
54 10	116 54 109 226 110 41 238 258 427 146 18
30	23 72 15 118 16 189 137 107
114 5	32 16 89 68
41 67 98 57 19 20	15 8 16 56 250 57 210 159 41 211 48 10 50
290 22	0 32 109 15 16 68 272 30 94 17
32	32 300 112 301 458 107 369
39	15 24 156 27 85 248
47	12 54 80 41 38 59 27 49
5	90 118 186 83
6	15 41 45 18 46
24	202 11 374 60 130 85 375
10 11 77 359 0	99 268 7
42 66	202 180 23 32 450 101 16 91 63 239 175 181
8	180 15 101 326 266 181 86 78
169	0 161 54 15 80 2 38 64 17
82 4 0	24 80 488 37 78 18 46
43 67 3 16 20	149 9 16 57 68 27 223 138 135 66 18
39	15 8 118 41 38 85
153	15 9 45
133	11 95
135	15 343 316 81 75 176 31
36 14 5 0	15 80 187 84
58	402 15 28 30 84 86
71	124 159 58 60 48 50
176	32
200 42	108 15 90 16 171 68 159 60
26	103 149 15 16 136 250 210 45
0	256 189 136 185 210 41 160 27 77 45 18
23	15 41 77 204
16	16 67 68 4
12	116 54 109 90 89 39 185 110 210 41 27 83 60 37 135 61
65 98	124 100 102
23	156 445
17	116 11 118 89 83 107
82 103 23 4 5	117 12 15 259 182 204
45 104	180 67 120 181 78 164
8	362 67 85
42	116 27 30 17
23 14	95 125 15 90 67 6 60 48 50
47	148 54 41 211 94 49 71
6	15 90 67 38 45
14	15 118 83 85
111 205	24 159 153 175 48
73	0 116 24 16 2 41 18
18 21	15 16 83 223 64 275 66 18
54 82 135 78	54 108 15 199 39 81 33 280 98 35 83 60 94 37
24	180 40
24	380 23 72 73 67 81 2 25 76 77 60 78
62 111	52 100 251 41 85 102
41 56 359 66	32 54 165 15 298 321 96 89 39 40 81 57 68 33 186 153 143 83 48 94 37 61
94	90 118 89 80 83
6 0	15 100 101 89 25 102 45
28 26 5	32 116 16 136 68 239 154 433 87
60	116 15 207 24 16 41 25 38 64 71
115	0 116 15 353 207 68 354 41 355 71 66 87
53	103 27 133
54	54 15 118 96 39 186 85 94
73 29	300 109 184 91 57 41 187 160 27 83 301 78 18
82 11 0	103 15 100 24 156 240 41 278 272 84 279 102 37 18 46
47	15 8 90 67 44 38 85 46
112	54 8 16
42 0	10
63	116 108 15 24 41 25 27 64 284 85 71
26 5	32 116 12 108 15 9 298 16 68 33 27 223 84 78 87
110	51 15 16 155
36 79 42	32 116 300 162 24 69 118 119 216 16 91 191 187 27 83 301 369 94 10 78
116	54 165 118 96 206 83 48 111
124	124 67 483
82	161 12 15 8 74 38 248
53	16 39
185	54 15 57 41 49 479
54	51 100 80 27 85 102 46
52	165 125 96 127 39 153 83 60 48 49 50
75 116	0 32 15 16 39 251 41 64
6	161 41 7 45 46
172 0 245	19 8 126 41 391 60 48 50
120	51 75 83
53	382 259 301
24	103 15 101 67 89 297 78
359	148 23 300 15 142 26 301 29 46
359	148 15 16 89 143 27 94 46
67 50 11	177 8 2 239 49 66
56	271 15 160 223 64 48
66	32 54 15 90 16 89 91 39 33 173 41 160 35 78 459
120	108 223 85
0	100 215 75 366 205 41 322 85 270 102 37 78 18
67	401 467 255
36 0	12 100 102
180	15 89 136 80 68 41 45 18
359 19	148 23 341 319 166
42	243
45	99
36	109 562 77 18
9 55 42 77 20	116 15 133
82	118 135
134 10 245	0 161 32 54 15 33 28 94 7 87
128	161 15 118 119 16 120 41 27 83 77 85 233 71 17 18 164
27	116 15 118 316 41
359	32 116 16 38
79 62 16	48
67	99 23 72 16 189
43 67	11 149 41 27 107 37 45 315
62	116 108 207 118 41 27
49	23 54 76 146 17
23 14	15 156 250 27 85 86
49	37
51 53	144 206 60
6	54 55 15 38 17
359	130 132
54 0	15 24 80 38 27 85 66
49	116 54 90 118 143 83 61
52	116 165 15 118 39 250 81 41 27 83 86 78
116	147 130
98 61 5	90 118 53 41 143 83
22	180 412 444
36 0	180 112 93 129 113 181 115 234
6 63 11	12 124 15 259 182 275 46
48	25 30 85 7 17
20	32 15 38
124 157 6	12 15 100 101 89 44 38 59 7 102 49 71 46
53	165 39 40 81 153 83
74	127 335 294 6 132
14	51 54 207 24 118 119 150 81 30 84 85 94 87
345 112	246 300 301
45	180 16 67 181 94
5	108 343 75 92 60 111
54 82 359	362 165 95 39 88 153 83 60 85
82 16 11 0	161 156 67 80 44 2 38 17
8	25 49 61
63	83
10 16	177 161 12 51 15 89 41 38 252 85 45
8 236	215 21
6	124 362 120 48
14	180 116 409 165 109 55 100 346 33 27 83 297 181 94 102
44	8 21 60 158 78 264
0	189 366 295 157
11	26
13	119 169 216 75 78 164
55	51 162 15 251 41 30 78
43 47 23 34 0	32 116 15 24 69 118 119 16 81 75 33 41 121 27 83 84 85 78
173	202 180 220 103 162 1 610 152 191 4 239 265 294 339 181 135 66
33	15 91 178 112 147 41 46
53	58 42 60 48 50
0	23 420 15 90 118 189 74 366 295 193 83
359	32 51 15 90
106	116 15 24 8 251 41 27 85
359	242 77 60
53	44 38 60 49
81	32 116 15 207 24 16 68 41 27 114
36 54 359 0 21	23 402 15 100 24 69 254 240 29 85 102 37 18
94 23 21	202 180 307 350 162 16 191 510 181 71 78 87
123	67 37
79 16	15 25 38 259 27
135	180 54 162 108 16 200 33 83 181 94 37 78 61
359	67 287 38 206 193 195
35	12 9 178 10
7	151 52 372 137 373
56	54 100 25 59 94 102 37
94	15 16 44 68 4
40	33 83 204 87
36 79 11 5 0	120 223 48
41	73 41 211
16 141 86 359 19	32 12 15 251 68 38 211 386 27 223 71 18
131 215 66	116 124 54 15 90 118 184 67 89 178 33 38 239 83 48 94 37 46
8	32 15 41 27 85
50	15 41 38 85 10 71
58	551 88 179
31	15 100 102 37 387
53 116	124 222 58 48
3	15 7 45 46
14	15 8 118 251 41
87 21	32 116 108 15 16 91 171 61
171	32 116 51 15 24 16 41 25 64 71
104 5	116 15 24 8 120 218 27 28 30 78 135
16 33	8 101 16 67 89 44 38 27 71
56 50	15 8 39 40 153 122 130 48 50
6	208 100 208 67 112 44 206 259 102
14 73	15 53 81 68 27 30 48 317 78
112	23 12 80 38 26 29 45
34 20	348 119 216 92 187 83 78
56 23 78 0 52 69	0 32 54 362 165 15 90 298 39 80 81 33 186 35 83 6 84 94 7 155 37 61 87 46
131	171
16	116 16 41 305 27 48
67	151 16 89 134
19	109 83
0	23 51 539 15 100 80 22 513 13 27 272 266 6 85 86 102 37 17 66 18
0	116 51 15 118 96 33 85 78
76	135 46
24	293 306
16	15 44 41 38 27 37 78 45
50 16	0 32 54 15 80 403 2 33 25 26 114 94
47	32 15 24 16 89 41 211 10 45 18
0	41 386
19	32 149 109 16 67 68 63 154 98 78
6	8 16 40 250
123	124 73 335 286 16 171 75 33 243 257 48
43	161 15 80 147 228 71
23	116 15 118 16 75 85
12	169 186 173 83 175 60
65	51 15 17
47 16	161 103 15 89 74 41 25 45
0	54 144 206 93 85
40 94 27 106 14	8 111
65 0	23 12 103 183 15 100 80 13 120 212 122 272 29 102 248 66 516
36 79	402 15 120 218 27 133 76 113 115 17
131 12 53 135 153 116 359 244 66	300 165 95 169 171 186 153 143 83 301 60 48
14 19	32 15 24 8 298 25 133 85 111 71 135
44 5	16 91 147 68
0	23 12 15 80 13 38 27 86 45
5	15 8 118 83 30 111 78
53 185	180 124 159 424 181 390
10	23 366 295 29
169 73	24 92 186 143 206 93
102	15 16 136 57 68 211 27 64 87
14	51 83 85
53	165 100 256 156 67 38 27 83 85 86 102 37
111 50	103 8 41 239 66
42	51 144 69 80 120 204 30 135 17 87
13 5 0 20	32 116 12 108 52 15 16 189 136 185 68 137 160 26 27 272 223 284 84 71 78 87
6 14 20	123 172 137 28 204
35	180 32 101 16 89 181 61 87
8	116 262 15 16 136 68 110 41 98 86
103	118 119 216 206 78
123	0 54 212 98 36 6 155
243 133	23 11 15 105
5	23 32 72 16
40 23 170	15 118 80
0	15 24 16 27 64 85
54	0 15 33 6 84 155
28	16 479
111	15 24 250 120 203 85 17
43 82 67 44 89 13 0 20	23 12 108 15 101 89 178 112 295 41 203 26 27 29 85 71
109	125 127 21 60 48
5 19	124 125 15 16 67 39 75 48 37
22	67 206 194 195 475
44 35	109 185 372 57 227 18
359	142 153 46
103	116 51 15 90 16 80 41 27 30 111
359	161 180 11 12 15 67 44 25 259 181 85 7 49 71 45 17
23 20	116 15 24 8 101 41 85 31
56 66	32 51 54 15 90 89 80 68 33 153 48 94 37
131 52	54 165 126 39 40 83 60 48 85
94	202 180 32 69 181 87
12 66	169 16 293 186 173 143 365
6 16	15 8 159 59 49 50
7	99 189 38 26
29	116 118 16 83 78
6 10 14	161 15 41 45
16 11	51 15 86 45
11	151 219 9 38 154
10 154 21	51 24 316 80 120 111
56	148 32 54 495 149 16 136 59 227 94 10
23 28 19	83 87
67	161 23 15 25 85 49 45 17
47 14	32 15 142 136 80 68 41 27 85 86
14	116 90 119 41 27 233 78 17
114	32 144 69 17 87
127	100 92 243 102
41	8 16 89 44 57 68 38 66
36 5	89 112 155
53	32 144 88
121	16 460 249
51 13 0	161 1 101 156 67 39 40 120 159 153 58 76 42 6 60 94 86 49 71 50
162 35 104 5	25 27 78 135
6	41 28
24	116 15 40 68 27 64 85
5 30	32
58	8 346
14 107	60 130
5	80
98	51 15 100 85 102 37 46
52	165 169 40 153 83 48 78
47 19	300 103 15 371 57 68 371 301 327 146
16	15 39 57 159 41 160 27 60 139 130 86 50
359	0 32 197 54 15 100 24 69 90 67 316 230 88 81 120 33 25 14 182 76 28 340 42 6 204 30 85 304 299 94 31 7 102 71 37 135 17 61
73	88 243 206
36 16 0	15 8 101 403 3 272 5 6 10 49
24	32 116 12 15 9 16 89 41 27
6	176 78
53	158
6	95 73 60 48 85 78
124	677 15 8 101 2 38
43 20	270
16	67 44 228 76 49 46
24	15 293
0	309 256 347 189 160 27 138 66
359	380 362 67 297 78
0	51 95 15 100 85 102 164
10	207 24 198 182 78
43	116 15 49 45
18 194 19	189 136 150 41 223
0	79 15 318 82 6
14 359 5	162 79 120 82 85 111 78 275
54 57	0 54 15 90 41 6 176 94 46
149	15 16 68 210 41 66
359	96 187
153	54 100 101 16 89 38 83 133 94 102 37 46
79	493 90 118 252 83
5	219 8 16 189 38 107 49
36	116 15 24 80 27 114 85 17 273
52	19 96 169 83
5	51 118 119 216 83 30
5	8 118 16 189 78
10 0	161 15 24 150 41 27 85 71 17 87
42 76	32 54 90 298 126 16 33 153 25 238 107 60 130
6 10 359	380 55 208 67 44 38 71 78
126	297
109	24 21 28 30 85
39 14 73	116 51 15 24 118 81 191 27 30 85
237	51 16 89 68 41 38 27 83
6 23	15 208 16 67 89 81 2 153 76
67 75	420 189
67	19 125 127 60
29	15 90 16 120 143 111 78 17
5	100 206 83 102 50
108 53 26 0	337 16 120 75 33 35 87
